ticker,strategy,regime,trades,win_rate,total_pnl,avg_pnl,pf,max_dd,avg_holding,score
AWI,S1,bear_mid_vol,3,33.33,-0.77,-0.257,0.821,4.25,5.3,1.421
AWI,S1,bull_low_vol,43,46.51,64.07,1.49,1.935,24.26,9.1,12.685
AWI,S1,bear_low_vol,1,0.0,-0.58,-0.58,0.0,0.58,4.0,0.0
AWI,S1,bear_high_vol,6,50.0,6.28,1.047,1.419,14.48,13.0,3.475
AWI,S1,neutral_mid_vol,4,75.0,9.0,2.25,2.036,8.69,12.5,4.071
AWI,S1,bull_mid_vol,19,31.58,-4.56,-0.24,0.9,27.31,8.4,3.924
AWI,S1,bull_high_vol,12,33.33,3.95,0.329,1.26,7.02,8.0,4.365
AWI,S1,neutral_high_vol,2,50.0,3.03,1.515,1.891,3.4,9.5,2.675
AWI,S1,neutral_low_vol,1,100.0,1.85,1.85,inf,0.0,12.0,inf
AWI,S2,bear_high_vol,24,62.5,14.3,0.596,1.349,19.03,6.5,6.608
AWI,S2,neutral_low_vol,3,33.33,6.4,2.133,2.181,4.34,6.0,3.777
AWI,S2,bull_low_vol,39,51.28,20.64,0.529,1.338,18.72,5.1,8.356
AWI,S2,neutral_mid_vol,3,33.33,-9.4,-3.133,0.339,13.73,7.7,0.587
AWI,S2,neutral_high_vol,9,33.33,1.25,0.139,1.055,14.45,6.8,3.164
AWI,S2,bear_mid_vol,3,66.67,5.52,1.84,2.993,2.77,2.7,5.184
AWI,S2,bull_mid_vol,26,53.85,35.28,1.357,2.132,10.74,6.3,10.87
AWI,S2,bull_high_vol,14,57.14,27.06,1.933,2.378,11.17,8.4,8.897
AWK,S1,bear_mid_vol,5,20.0,-4.6,-0.92,0.094,4.99,5.2,0.211
AWK,S1,bull_low_vol,35,34.29,0.98,0.028,1.028,16.5,7.8,6.079
AWK,S1,bull_high_vol,12,58.33,9.51,0.792,1.945,5.07,10.8,6.739
AWK,S1,bear_low_vol,1,0.0,-3.67,-3.67,0.0,3.67,3.0,0.0
AWK,S1,neutral_low_vol,2,50.0,0.37,0.185,1.402,0.92,8.5,1.983
AWK,S1,bull_mid_vol,20,55.0,14.77,0.739,1.928,6.68,9.3,8.621
AWK,S1,bear_high_vol,10,30.0,-11.78,-1.178,0.474,16.46,7.0,1.499
AWK,S1,neutral_high_vol,6,50.0,8.14,1.357,2.524,5.25,11.5,6.183
AWK,S1,neutral_mid_vol,1,0.0,-3.24,-3.24,0.0,3.24,9.0,0.0
AWK,S2,bear_high_vol,11,54.55,18.57,1.688,2.658,3.35,6.1,8.816
AWK,S2,bear_mid_vol,2,50.0,-1.07,-0.535,0.52,2.23,3.5,0.736
AWK,S2,bull_low_vol,47,61.7,19.77,0.421,1.442,13.11,5.3,9.886
AWK,S2,neutral_mid_vol,3,66.67,5.41,1.803,3.862,1.89,8.7,6.69
AWK,S2,neutral_high_vol,7,85.71,40.94,5.849,30.453,1.39,3.1,80.572
AWK,S2,bull_mid_vol,26,65.38,33.77,1.299,2.846,10.71,5.0,14.514
AWK,S2,bull_high_vol,8,25.0,-9.55,-1.194,0.418,13.05,9.9,1.182
AXON,S1,bear_mid_vol,2,50.0,-6.87,-3.435,0.246,9.11,9.0,0.348
AXON,S1,bull_low_vol,30,40.0,63.99,2.133,2.422,21.69,9.7,13.268
AXON,S1,neutral_low_vol,2,0.0,-11.49,-5.745,0.0,11.16,4.5,0.0
AXON,S1,bear_high_vol,8,62.5,60.63,7.579,5.974,6.64,13.0,16.896
AXON,S1,bull_mid_vol,21,42.86,26.12,1.244,1.511,20.42,10.5,6.923
AXON,S1,bull_high_vol,10,70.0,54.22,5.422,8.779,6.83,12.5,27.762
AXON,S1,neutral_high_vol,3,66.67,7.1,2.367,2.83,3.88,11.0,4.902
AXON,S2,bear_high_vol,16,43.75,-4.48,-0.28,0.925,24.92,5.8,3.702
AXON,S2,bear_mid_vol,7,57.14,1.87,0.267,1.081,13.14,8.0,2.861
AXON,S2,bull_low_vol,48,62.5,47.14,0.982,1.477,26.35,6.9,10.23
AXON,S2,neutral_mid_vol,7,57.14,31.72,4.531,5.136,6.84,4.9,13.588
AXON,S2,bull_high_vol,10,50.0,7.57,0.757,1.28,11.35,8.3,4.048
AXON,S2,neutral_high_vol,8,50.0,17.1,2.138,1.455,23.59,6.9,4.116
AXON,S2,neutral_low_vol,1,100.0,4.07,4.07,inf,0.0,9.0,inf
AXON,S2,bull_mid_vol,26,61.54,58.8,2.262,2.414,16.86,7.3,12.311
AXP,S1,bear_high_vol,7,71.43,15.05,2.15,3.319,4.66,11.0,8.781
AXP,S1,bear_mid_vol,3,33.33,-7.75,-2.583,0.194,9.39,7.3,0.335
AXP,S1,bull_low_vol,55,49.09,26.4,0.48,1.497,17.09,9.4,11.099
AXP,S1,neutral_low_vol,3,66.67,-1.12,-0.373,0.569,2.6,6.7,0.986
AXP,S1,neutral_mid_vol,4,0.0,-3.5,-0.875,0.0,3.47,7.2,0.0
AXP,S1,bull_mid_vol,23,26.09,-21.89,-0.952,0.5,25.06,6.9,2.397
AXP,S1,bull_high_vol,11,45.45,-5.12,-0.465,0.71,8.34,7.7,2.353
AXP,S1,neutral_high_vol,3,0.0,-8.18,-2.727,0.0,8.04,3.7,0.0
AXP,S2,bear_high_vol,17,64.71,34.11,2.006,2.221,16.28,6.4,9.159
AXP,S2,neutral_low_vol,4,75.0,12.63,3.158,6.986,2.11,4.8,13.972
AXP,S2,bull_low_vol,31,45.16,14.75,0.476,1.649,9.89,5.6,9.181
AXP,S2,bull_mid_vol,24,62.5,4.97,0.207,1.128,21.59,4.7,5.524
AXP,S2,neutral_mid_vol,10,60.0,14.42,1.442,2.385,6.6,7.0,7.543
AXP,S2,bull_high_vol,13,61.54,19.17,1.475,1.528,31.43,7.4,5.509
AXP,S2,bear_mid_vol,6,33.33,-0.35,-0.058,0.947,4.37,3.2,2.321
AXP,S2,neutral_high_vol,8,75.0,27.23,3.404,6.869,3.64,5.2,19.427
AXS,S1,bear_high_vol,6,66.67,10.77,1.795,4.196,1.84,11.0,10.278
AXS,S1,bear_mid_vol,5,0.0,-14.19,-2.838,0.0,13.43,3.2,0.0
AXS,S1,bull_low_vol,38,31.58,0.55,0.014,1.013,16.17,9.3,6.244
AXS,S1,bull_high_vol,11,54.55,0.38,0.035,1.046,5.1,7.9,3.47
AXS,S1,bear_low_vol,1,0.0,-1.34,-1.34,0.0,1.34,1.0,0.0
AXS,S1,neutral_low_vol,3,33.33,-0.26,-0.087,0.859,1.83,3.3,1.487
AXS,S1,bull_mid_vol,26,38.46,-2.57,-0.099,0.915,16.91,7.3,4.667
AXS,S1,neutral_mid_vol,3,33.33,-1.09,-0.363,0.838,4.32,5.0,1.452
AXS,S1,neutral_high_vol,5,40.0,-10.69,-2.138,0.331,12.68,7.4,0.741
AXS,S2,bear_high_vol,20,50.0,10.91,0.545,1.297,11.05,4.5,5.802
AXS,S2,bear_mid_vol,6,66.67,8.61,1.435,1.9,8.13,4.7,4.653
AXS,S2,bull_low_vol,45,55.56,34.61,0.769,1.817,12.85,6.1,12.188
AXS,S2,neutral_high_vol,8,62.5,-10.41,-1.301,0.672,28.14,6.6,1.9
AXS,S2,bull_mid_vol,26,57.69,26.15,1.006,2.76,6.91,6.5,14.072
AXS,S2,neutral_mid_vol,3,66.67,3.64,1.213,2.113,3.27,4.7,3.66
AXS,S2,bull_high_vol,6,83.33,22.19,3.698,10.132,2.43,4.0,24.817
AXTA,S1,bull_mid_vol,16,18.75,-18.34,-1.146,0.418,20.21,9.2,1.673
AXTA,S1,bull_low_vol,16,18.75,-28.48,-1.78,0.195,27.07,6.3,0.78
AXTA,S1,bear_high_vol,7,42.86,4.53,0.647,1.371,6.99,11.1,3.628
AXTA,S1,neutral_low_vol,1,0.0,-1.4,-1.4,0.0,1.4,6.0,0.0
AXTA,S1,bull_high_vol,8,50.0,10.38,1.298,2.107,4.8,6.8,5.958
AXTA,S1,neutral_high_vol,1,0.0,-1.8,-1.8,0.0,1.8,2.0,0.0
AXTA,S1,neutral_mid_vol,2,0.0,-3.61,-1.805,0.0,3.58,7.0,0.0
AXTA,S1,bear_mid_vol,1,0.0,-2.79,-2.79,0.0,2.79,3.0,0.0
AXTA,S2,bull_high_vol,15,60.0,-6.49,-0.433,0.857,29.9,7.2,3.318
AXTA,S2,bull_mid_vol,25,56.0,24.2,0.968,1.968,12.46,5.8,9.838
AXTA,S2,neutral_high_vol,6,33.33,-9.96,-1.66,0.417,15.93,7.3,1.02
AXTA,S2,bear_high_vol,10,70.0,22.41,2.241,3.149,7.05,6.4,9.957
AXTA,S2,bull_low_vol,35,45.71,12.67,0.362,1.258,23.19,5.7,7.443
AXTA,S2,neutral_mid_vol,11,45.45,-11.25,-1.023,0.621,22.89,4.0,2.059
AYI,S1,bear_mid_vol,3,33.33,2.74,0.913,1.672,4.04,5.7,2.895
AYI,S1,bull_low_vol,44,34.09,-55.45,-1.26,0.478,57.88,8.2,3.169
AYI,S1,bull_high_vol,12,41.67,-8.95,-0.746,0.597,13.32,8.8,2.068
AYI,S1,neutral_mid_vol,6,66.67,-1.9,-0.317,0.624,4.36,9.7,1.528
AYI,S1,neutral_low_vol,3,66.67,18.06,6.02,259.0,0.07,12.7,448.601
AYI,S1,bear_high_vol,9,55.56,4.07,0.452,1.471,3.86,8.4,4.413
AYI,S1,bull_mid_vol,21,33.33,-0.44,-0.021,0.985,12.23,9.1,4.512
AYI,S1,neutral_high_vol,4,0.0,-19.54,-4.885,0.0,18.32,5.0,0.0
AYI,S2,bear_high_vol,20,55.0,36.12,1.806,1.81,18.34,7.2,8.094
AYI,S2,neutral_low_vol,1,100.0,10.81,10.81,inf,0.0,4.0,inf
AYI,S2,bull_low_vol,45,46.67,6.91,0.154,1.088,30.52,6.2,7.3
AYI,S2,bull_mid_vol,20,60.0,9.25,0.463,1.268,13.54,7.8,5.672
AYI,S2,neutral_high_vol,9,55.56,-6.91,-0.768,0.625,17.4,5.0,1.874
AYI,S2,bear_mid_vol,3,66.67,12.03,4.01,14.367,0.9,7.7,24.884
AYI,S2,bear_low_vol,1,100.0,7.0,7.0,inf,0.0,5.0,inf
AYI,S2,bull_high_vol,16,31.25,-19.8,-1.237,0.537,22.12,6.6,2.147
AYI,S2,neutral_mid_vol,3,100.0,27.84,9.28,inf,0.0,6.0,inf
AZO,S1,bear_high_vol,11,27.27,-5.33,-0.485,0.783,12.27,7.4,2.597
AZO,S1,bull_low_vol,42,50.0,38.21,0.91,2.116,10.62,9.8,13.713
AZO,S1,bear_mid_vol,2,50.0,-0.11,-0.055,0.931,1.59,12.0,1.316
AZO,S1,bear_low_vol,1,0.0,-0.5,-0.5,0.0,0.5,5.0,0.0
AZO,S1,neutral_low_vol,1,100.0,1.92,1.92,inf,0.0,17.0,inf
AZO,S1,neutral_mid_vol,2,100.0,9.53,4.765,inf,0.0,20.5,inf
AZO,S1,bull_mid_vol,20,30.0,-11.3,-0.565,0.585,11.34,9.3,2.617
AZO,S1,bull_high_vol,10,50.0,16.45,1.645,3.117,3.72,10.5,9.857
AZO,S1,neutral_high_vol,6,16.67,-21.61,-3.602,0.046,20.74,7.5,0.112
AZO,S2,bear_mid_vol,1,100.0,1.34,1.34,inf,0.0,13.0,inf
AZO,S2,bull_low_vol,44,63.64,28.04,0.637,1.699,20.58,5.8,11.272
AZO,S2,bull_mid_vol,15,53.33,23.79,1.586,2.955,7.09,6.8,11.444
AZO,S2,bull_high_vol,12,50.0,2.78,0.232,1.167,14.93,7.9,4.044
AZO,S2,neutral_high_vol,7,57.14,14.82,2.117,1.733,14.28,4.1,4.584
AZO,S2,bear_high_vol,7,71.43,3.76,0.537,1.562,3.96,6.3,4.133
AZO,S2,neutral_mid_vol,6,50.0,3.38,0.563,1.531,4.78,4.3,3.749
AZO,S2,neutral_low_vol,1,100.0,5.42,5.42,inf,0.0,2.0,inf
BA,S1,bear_high_vol,10,50.0,33.22,3.322,2.598,13.78,11.1,8.215
BA,S1,bear_mid_vol,5,80.0,7.52,1.504,4.481,2.16,7.2,10.021
BA,S1,bull_low_vol,44,38.64,62.37,1.418,2.305,11.57,10.9,15.287
BA,S1,bull_high_vol,13,53.85,1.63,0.125,1.072,9.81,7.1,3.865
BA,S1,neutral_mid_vol,3,0.0,-15.47,-5.157,0.0,14.82,4.0,0.0
BA,S1,neutral_low_vol,1,100.0,0.7,0.7,inf,0.0,7.0,inf
BA,S1,bull_mid_vol,13,30.77,11.79,0.907,1.426,15.35,8.5,5.141
BA,S1,neutral_high_vol,2,50.0,2.38,1.19,3.767,0.86,9.5,5.328
BA,S2,bear_high_vol,11,63.64,-20.33,-1.848,0.366,19.81,8.6,1.215
BA,S2,neutral_low_vol,2,100.0,7.14,3.57,inf,0.0,12.0,inf
BA,S2,bull_low_vol,40,62.5,18.08,0.452,1.332,26.96,6.2,8.426
BA,S2,neutral_mid_vol,3,100.0,10.41,3.47,inf,0.0,5.3,inf
BA,S2,bull_high_vol,13,61.54,45.44,3.495,4.097,7.09,4.5,14.774
BA,S2,neutral_high_vol,9,55.56,-16.95,-1.883,0.692,47.91,8.0,2.075
BA,S2,bear_mid_vol,3,66.67,0.46,0.153,1.058,7.99,8.3,1.832
BA,S2,bull_mid_vol,36,55.56,34.52,0.959,1.699,12.44,5.7,10.195
BAC,S1,bear_high_vol,6,50.0,9.09,1.515,1.51,16.32,9.5,3.7
BAC,S1,bear_mid_vol,3,0.0,-15.1,-5.033,0.0,14.41,3.3,0.0
BAC,S1,bull_low_vol,42,52.38,34.98,0.833,1.687,11.74,10.8,10.931
BAC,S1,neutral_mid_vol,2,100.0,17.07,8.535,inf,0.0,14.0,inf
BAC,S1,bull_mid_vol,24,54.17,10.13,0.422,1.397,7.22,8.6,6.842
BAC,S1,bull_high_vol,12,25.0,-13.61,-1.134,0.16,13.52,7.1,0.554
BAC,S1,neutral_high_vol,2,50.0,-9.09,-4.545,0.329,13.54,9.0,0.465
BAC,S1,neutral_low_vol,1,0.0,-3.23,-3.23,0.0,3.23,10.0,0.0
BAC,S2,bear_high_vol,27,33.33,-16.87,-0.625,0.808,39.09,5.8,4.198
BAC,S2,bull_low_vol,50,50.0,15.9,0.318,1.213,34.56,5.7,8.575
BAC,S2,bull_mid_vol,36,44.44,6.89,0.191,1.125,12.41,4.4,6.752
BAC,S2,neutral_mid_vol,10,50.0,11.41,1.141,1.551,16.02,5.9,4.905
BAC,S2,neutral_high_vol,11,45.45,-11.21,-1.019,0.608,22.41,6.9,2.015
BAC,S2,bear_mid_vol,4,75.0,13.56,3.39,4.252,4.17,8.8,8.504
BAC,S2,neutral_low_vol,2,0.0,-15.71,-7.855,0.0,15.32,6.5,0.0
BAC,S2,bull_high_vol,14,64.29,-14.55,-1.039,0.656,31.63,5.5,2.453
BAH,S1,bull_low_vol,33,33.33,-11.53,-0.349,0.822,20.95,9.3,4.722
BAH,S1,bear_high_vol,10,30.0,-8.82,-0.882,0.579,15.09,9.5,1.832
BAH,S1,bull_mid_vol,25,40.0,-2.03,-0.081,0.951,18.47,8.9,4.756
BAH,S1,bull_high_vol,13,46.15,5.02,0.386,1.347,5.25,8.8,4.856
BAH,S1,neutral_mid_vol,3,33.33,1.9,0.633,1.833,2.27,8.3,3.175
BAH,S1,neutral_high_vol,4,25.0,-3.43,-0.858,0.233,4.42,6.5,0.465
BAH,S1,bear_mid_vol,1,0.0,-2.19,-2.19,0.0,2.19,7.0,0.0
BAH,S2,bull_low_vol,50,44.0,-6.55,-0.131,0.913,23.63,5.8,6.455
BAH,S2,neutral_high_vol,5,60.0,0.56,0.112,1.072,5.5,6.4,2.397
BAH,S2,bear_high_vol,16,43.75,8.92,0.558,1.284,9.14,5.1,5.134
BAH,S2,bull_mid_vol,24,66.67,45.57,1.899,3.642,7.09,5.6,17.841
BAH,S2,neutral_low_vol,1,0.0,-1.33,-1.33,0.0,1.33,4.0,0.0
BAH,S2,bull_high_vol,13,38.46,8.09,0.622,1.58,8.39,4.5,5.695
BAH,S2,bear_mid_vol,1,100.0,2.0,2.0,inf,0.0,14.0,inf
BAH,S2,neutral_mid_vol,1,0.0,-2.18,-2.18,0.0,2.18,3.0,0.0
BALL,S1,bear_high_vol,5,60.0,14.19,2.838,16.096,0.94,14.0,35.991
BALL,S1,bear_mid_vol,2,0.0,-5.32,-2.66,0.0,5.3,8.5,0.0
BALL,S1,bull_low_vol,45,35.56,-0.19,-0.004,0.996,19.84,7.9,6.681
BALL,S1,bull_high_vol,12,58.33,0.81,0.067,1.08,4.83,8.4,3.74
BALL,S1,neutral_mid_vol,5,60.0,10.16,2.032,3.117,4.77,12.4,6.969
BALL,S1,neutral_low_vol,3,33.33,0.43,0.143,2.132,0.38,8.0,3.692
BALL,S1,bull_mid_vol,18,50.0,19.96,1.109,2.067,5.15,10.3,8.771
BALL,S1,neutral_high_vol,5,0.0,-12.45,-2.49,0.0,11.87,5.0,0.0
BALL,S2,bear_high_vol,22,59.09,21.69,0.986,1.586,24.77,5.3,7.44
BALL,S2,bear_mid_vol,2,100.0,7.28,3.64,inf,0.0,11.0,inf
BALL,S2,bull_low_vol,52,50.0,6.65,0.128,1.12,16.48,5.8,8.074
BALL,S2,bull_mid_vol,30,53.33,21.59,0.72,1.762,8.83,5.5,9.648
BALL,S2,bear_low_vol,1,100.0,2.04,2.04,inf,0.0,3.0,inf
BALL,S2,neutral_high_vol,6,66.67,14.47,2.412,2.299,11.05,6.2,5.631
BALL,S2,bull_high_vol,13,38.46,8.64,0.665,1.897,7.25,5.2,6.84
BALL,S2,neutral_mid_vol,2,100.0,7.69,3.845,inf,0.0,6.5,inf
BAX,S1,neutral_low_vol,4,75.0,13.54,3.385,29.809,0.47,12.5,59.617
BAX,S1,bull_low_vol,50,28.0,-23.64,-0.473,0.568,22.05,8.0,4.016
BAX,S1,neutral_mid_vol,4,100.0,15.43,3.858,inf,0.0,16.2,inf
BAX,S1,bull_mid_vol,20,45.0,-11.63,-0.581,0.642,19.72,7.2,2.873
BAX,S1,neutral_high_vol,1,100.0,4.08,4.08,inf,0.0,13.0,inf
BAX,S1,bear_high_vol,5,60.0,1.92,0.384,1.28,6.75,7.0,2.862
BAX,S1,bull_high_vol,11,36.36,-1.89,-0.172,0.869,8.16,8.3,2.884
BAX,S2,bear_high_vol,22,72.73,33.99,1.545,5.347,2.11,6.5,25.078
BAX,S2,bull_low_vol,42,57.14,-33.72,-0.803,0.623,43.59,7.5,4.039
BAX,S2,neutral_high_vol,8,37.5,-5.6,-0.7,0.672,11.57,5.1,1.901
BAX,S2,bear_low_vol,1,100.0,1.42,1.42,inf,0.0,8.0,inf
BAX,S2,neutral_mid_vol,7,42.86,1.13,0.161,1.126,7.42,4.9,2.98
BAX,S2,bull_mid_vol,32,59.38,9.38,0.293,1.201,20.07,7.8,6.793
BAX,S2,bull_high_vol,11,72.73,9.49,0.863,1.424,16.02,7.5,4.722
BAX,S2,bear_mid_vol,1,100.0,4.34,4.34,inf,0.0,7.0,inf
BBWI,S1,bear_high_vol,12,33.33,4.32,0.36,1.16,12.22,6.8,4.018
BBWI,S1,bear_mid_vol,4,0.0,-17.63,-4.407,0.0,16.51,3.8,0.0
BBWI,S1,bull_low_vol,44,38.64,44.67,1.015,1.611,28.4,8.5,10.683
BBWI,S1,neutral_mid_vol,2,0.0,-7.85,-3.925,0.0,7.7,1.5,0.0
BBWI,S1,neutral_low_vol,5,20.0,-7.55,-1.51,0.456,13.24,5.2,1.02
BBWI,S1,bull_mid_vol,24,41.67,13.07,0.545,1.309,13.9,8.2,6.414
BBWI,S1,bull_high_vol,9,33.33,65.01,7.223,4.354,16.96,12.4,13.063
BBWI,S1,neutral_high_vol,2,50.0,-4.57,-2.285,0.481,8.8,11.0,0.68
BBWI,S2,bear_high_vol,19,57.89,29.41,1.548,1.549,39.49,5.1,6.75
BBWI,S2,neutral_low_vol,3,33.33,-1.6,-0.533,0.715,5.55,4.3,1.239
BBWI,S2,bull_low_vol,53,45.28,-4.55,-0.086,0.962,39.48,7.0,7.003
BBWI,S2,neutral_mid_vol,8,62.5,32.78,4.098,8.301,4.38,9.1,23.478
BBWI,S2,bear_mid_vol,2,50.0,6.0,3.0,8.317,0.82,3.0,11.762
BBWI,S2,bear_low_vol,1,100.0,4.98,4.98,inf,0.0,2.0,inf
BBWI,S2,bull_mid_vol,28,53.57,22.06,0.788,1.566,23.67,6.0,8.285
BBWI,S2,bull_high_vol,8,37.5,-37.73,-4.716,0.329,43.97,13.4,0.931
BBWI,S2,neutral_high_vol,4,75.0,33.64,8.41,3.731,12.32,8.2,7.461
BBY,S1,bear_high_vol,9,44.44,3.89,0.432,1.199,17.85,8.9,3.597
BBY,S1,bull_low_vol,39,43.59,43.17,1.107,1.741,9.83,9.2,10.872
BBY,S1,neutral_low_vol,2,50.0,13.59,6.795,7.695,2.03,18.0,10.882
BBY,S1,bull_mid_vol,17,29.41,-16.05,-0.944,0.566,15.83,8.5,2.333
BBY,S1,bull_high_vol,8,75.0,36.83,4.604,9.203,3.31,12.2,26.029
BBY,S1,neutral_mid_vol,1,100.0,2.75,2.75,inf,0.0,11.0,inf
BBY,S1,neutral_high_vol,1,0.0,-3.8,-3.8,0.0,3.8,3.0,0.0
BBY,S1,bear_mid_vol,2,0.0,-3.12,-1.56,0.0,3.12,3.0,0.0
BBY,S2,bear_high_vol,18,50.0,13.97,0.776,1.412,12.32,4.8,5.989
BBY,S2,bear_mid_vol,3,66.67,-0.07,-0.023,0.978,3.12,7.3,1.693
BBY,S2,neutral_low_vol,2,50.0,-0.35,-0.175,0.951,7.18,5.0,1.345
BBY,S2,bull_low_vol,56,50.0,-33.65,-0.601,0.741,55.37,6.5,5.544
BBY,S2,neutral_high_vol,15,46.67,-16.2,-1.08,0.739,42.47,4.1,2.862
BBY,S2,neutral_mid_vol,9,55.56,0.71,0.079,1.034,15.42,7.6,3.101
BBY,S2,bull_mid_vol,32,50.0,23.25,0.727,1.504,16.78,6.3,8.507
BBY,S2,bull_high_vol,8,75.0,23.32,2.915,11.411,2.23,8.2,32.274
BC,S1,bear_high_vol,7,28.57,-32.69,-4.67,0.22,31.25,5.0,0.582
BC,S1,bear_mid_vol,3,33.33,29.36,9.787,5.545,6.37,8.0,9.604
BC,S1,bull_low_vol,44,36.36,47.07,1.07,1.46,35.08,7.7,9.685
BC,S1,neutral_mid_vol,6,33.33,-6.86,-1.143,0.64,9.5,6.5,1.566
BC,S1,bull_mid_vol,18,27.78,-3.07,-0.171,0.924,16.89,8.8,3.92
BC,S1,bull_high_vol,9,22.22,-11.34,-1.26,0.455,15.53,5.8,1.366
BC,S1,neutral_high_vol,6,0.0,-16.23,-2.705,0.0,15.21,6.3,0.0
BC,S2,bear_high_vol,19,47.37,25.3,1.332,1.472,24.23,5.4,6.414
BC,S2,bear_mid_vol,6,50.0,9.69,1.615,1.398,14.73,4.8,3.424
BC,S2,neutral_low_vol,1,100.0,16.58,16.58,inf,0.0,3.0,inf
BC,S2,bull_low_vol,61,45.9,-4.11,-0.067,0.968,36.12,5.5,7.557
BC,S2,bull_high_vol,6,33.33,-31.43,-5.238,0.194,30.94,7.5,0.474
BC,S2,neutral_high_vol,9,66.67,14.85,1.65,1.653,16.67,6.4,4.958
BC,S2,bull_mid_vol,34,41.18,-6.07,-0.179,0.897,25.46,5.7,5.231
BC,S2,neutral_mid_vol,6,50.0,5.98,0.997,1.465,7.47,5.5,3.588
BDX,S1,bear_mid_vol,2,100.0,1.25,0.625,inf,0.0,10.0,inf
BDX,S1,neutral_low_vol,4,50.0,-1.63,-0.408,0.657,3.93,6.8,1.314
BDX,S1,bull_low_vol,44,47.73,25.6,0.582,1.659,12.23,10.1,11.003
BDX,S1,neutral_mid_vol,4,25.0,1.37,0.342,1.55,1.34,10.8,3.1
BDX,S1,bull_mid_vol,21,28.57,-13.58,-0.647,0.523,16.98,8.1,2.398
BDX,S1,bull_high_vol,7,0.0,-14.15,-2.021,0.0,13.37,5.1,0.0
BDX,S1,neutral_high_vol,4,50.0,2.97,0.743,1.672,4.37,11.0,3.344
BDX,S1,bear_high_vol,4,100.0,11.11,2.777,inf,0.0,11.5,inf
BDX,S2,bear_mid_vol,3,66.67,6.05,2.017,4.58,1.69,3.7,7.933
BDX,S2,bear_high_vol,22,63.64,28.74,1.306,2.457,8.05,5.5,11.523
BDX,S2,bull_low_vol,38,65.79,36.49,0.96,2.92,8.6,6.2,17.997
BDX,S2,bull_mid_vol,33,54.55,12.27,0.372,1.333,11.95,5.3,7.659
BDX,S2,neutral_mid_vol,8,75.0,7.61,0.951,2.609,3.25,4.4,7.379
BDX,S2,bull_high_vol,14,35.71,-8.58,-0.613,0.599,12.55,4.5,2.239
BDX,S2,neutral_high_vol,11,54.55,17.42,1.584,2.754,5.52,6.8,9.135
BDX,S2,bear_low_vol,2,50.0,1.35,0.675,2.378,0.98,3.5,3.362
BDX,S2,neutral_low_vol,1,100.0,2.41,2.41,inf,0.0,5.0,inf
BEN,S1,bear_high_vol,10,20.0,-22.43,-2.243,0.326,27.8,8.5,1.032
BEN,S1,bear_mid_vol,2,100.0,8.68,4.34,inf,0.0,15.0,inf
BEN,S1,bull_low_vol,43,44.19,14.52,0.338,1.406,15.76,7.9,9.219
BEN,S1,neutral_mid_vol,3,66.67,6.32,2.107,34.263,0.19,12.7,59.346
BEN,S1,neutral_low_vol,4,50.0,9.69,2.423,2.665,4.3,11.0,5.33
BEN,S1,bull_mid_vol,19,26.32,-14.46,-0.761,0.597,27.05,5.8,2.601
BEN,S1,bull_high_vol,9,33.33,-0.59,-0.066,0.972,10.42,8.4,2.915
BEN,S1,neutral_high_vol,3,66.67,4.5,1.5,5.839,0.93,7.7,10.113
BEN,S2,bear_high_vol,19,63.16,31.3,1.647,2.06,12.08,7.3,8.981
BEN,S2,neutral_low_vol,1,100.0,6.5,6.5,inf,0.0,3.0,inf
BEN,S2,bull_low_vol,43,44.19,5.61,0.13,1.088,22.27,7.0,7.136
BEN,S2,neutral_mid_vol,9,44.44,-9.36,-1.04,0.554,14.69,4.4,1.661
BEN,S2,bull_high_vol,17,64.71,11.98,0.705,1.615,6.32,5.9,6.659
BEN,S2,neutral_high_vol,12,25.0,-33.08,-2.757,0.26,30.75,8.8,0.902
BEN,S2,bear_mid_vol,2,100.0,11.72,5.86,inf,0.0,4.5,inf
BEN,S2,bull_mid_vol,33,57.58,2.24,0.068,1.043,23.95,7.0,5.99
BFAM,S1,bull_low_vol,22,45.45,-1.35,-0.061,0.962,15.9,9.4,4.51
BFAM,S1,bull_mid_vol,28,39.29,-5.38,-0.192,0.835,17.98,8.1,4.419
BFAM,S1,bull_high_vol,11,36.36,-9.7,-0.882,0.482,9.89,7.5,1.598
BFAM,S1,neutral_mid_vol,3,0.0,-2.88,-0.96,0.0,2.86,6.3,0.0
BFAM,S1,bear_high_vol,6,16.67,-16.44,-2.74,0.334,20.6,5.7,0.818
BFAM,S1,neutral_low_vol,1,0.0,-1.82,-1.82,0.0,1.82,2.0,0.0
BFAM,S1,neutral_high_vol,2,0.0,-4.03,-2.015,0.0,3.99,4.0,0.0
BFAM,S1,bear_mid_vol,1,100.0,3.98,3.98,inf,0.0,12.0,inf
BFAM,S2,bull_low_vol,24,45.83,-31.27,-1.303,0.606,37.04,7.2,2.971
BFAM,S2,bull_mid_vol,24,50.0,14.96,0.623,1.547,11.38,4.8,7.581
BFAM,S2,neutral_high_vol,5,40.0,-32.68,-6.536,0.092,32.73,10.4,0.206
BFAM,S2,bear_high_vol,14,50.0,7.48,0.534,1.225,15.13,7.0,4.585
BFAM,S2,bull_high_vol,8,75.0,20.49,2.561,3.651,5.54,3.0,10.326
BFAM,S2,bear_mid_vol,1,0.0,-9.5,-9.5,0.0,9.5,12.0,0.0
